           organization_id            | dateint  | frequency_ms |     segment_id     | instance_num | slot_id | slot_count | record_count | file_size 
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231806240261495 |           12 |       0 |          1 |          235 |     32156
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231841354974583 |           12 |       0 |          1 |          235 |     31935
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301251584933758564 |           12 |       0 |          1 |          229 |     31426
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231763626135254 |           12 |       0 |          1 |          229 |     31776
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233782025883350 |           12 |       0 |          1 |          229 |     31592
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301237280494849750 |           12 |       0 |          1 |          228 |     31573
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231719720160982 |           12 |       0 |          1 |          229 |     31613
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301289962060383531 |           15 |       0 |          1 |        73821 |   2125141
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301297238120858923 |           15 |       0 |          1 |        74413 |   2143831
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231738007323947 |           12 |       0 |          1 |          235 |     31826
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231879607027063 |           12 |       0 |          1 |          457 |     39148
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233788401222154 |           12 |       0 |          1 |          235 |     32076
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231771561755070 |           15 |       0 |          1 |        61007 |   1777727
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233792192873771 |           12 |       0 |          1 |          235 |     32243
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231910225445386 |           12 |       0 |          1 |          229 |     31949
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231785419738838 |           12 |       0 |          1 |          462 |     38960
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233216533037854 |           15 |       0 |          1 |        52923 |   1585593
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231829510262486 |           12 |       0 |          1 |          235 |     32206
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231847495438038 |           12 |       0 |          1 |          463 |     40651
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231806307370283 |           12 |       0 |          1 |          229 |     31736
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233223948567050 |           12 |       0 |          1 |          235 |     32149
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231830902768939 |           12 |       0 |          1 |          229 |     31756
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231868651504414 |           15 |       0 |          1 |        60929 |   1824032
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233307180336427 |           12 |       0 |          1 |          235 |     32221
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231869440033290 |           12 |       0 |          1 |          463 |     40089
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231887827861950 |           15 |       0 |          1 |        51694 |   1657783
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301310665748907307 |           15 |       0 |          1 |        70904 |   2038736
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233241447206614 |           12 |       0 |          1 |          229 |     32120
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301342026744464238 |           15 |       0 |          1 |        70891 |   2132946
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231907037775147 |           12 |       0 |          1 |          235 |     32069
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231928512611627 |           12 |       0 |          1 |          235 |     31952
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231945440822647 |           12 |       0 |          1 |          235 |     31970
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231931045970442 |           12 |       0 |          1 |          228 |     31598
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231956161462794 |           12 |       0 |          1 |          235 |     32158
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233537481180766 |           15 |       0 |          1 |        60883 |   1785218
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231965674145143 |           12 |       0 |          1 |          458 |     38755
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232035651913079 |           12 |       0 |          1 |          235 |     32164
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232053855192439 |           12 |       0 |          1 |          228 |     31703
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231998574265643 |           12 |       0 |          1 |          229 |     31757
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233258358638174 |           15 |       0 |          1 |        51165 |   1573002
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231982820462294 |           12 |       0 |          1 |          699 |     47313
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231997701849886 |           15 |       0 |          1 |        58503 |   1632226
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301241890655702742 |           12 |       0 |          1 |          235 |     32441
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301231998993695242 |           12 |       0 |          1 |          235 |     32123
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232016827875850 |           12 |       0 |          1 |          229 |     31456
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232042480239114 |           12 |       0 |          1 |          235 |     32278
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232064106070538 |           12 |       0 |          1 |          235 |     32106
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301245293762973398 |           12 |       0 |          1 |          229 |     31682
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236076746376567 |           12 |       0 |          1 |          699 |     47678
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232071135724843 |           12 |       0 |          1 |          234 |     32245
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233306307920394 |           12 |       0 |          1 |          229 |     32112
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232069877436118 |           12 |       0 |          1 |          229 |     31680
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232080463857015 |           12 |       0 |          1 |          229 |     31678
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232100831397239 |           12 |       0 |          1 |          228 |     31898
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232101854807415 |           15 |       0 |          1 |         3536 |    203224
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301237287792935434 |           12 |       0 |          1 |          235 |     32115
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301241781922562846 |           15 |       0 |          1 |        59646 |   1850082
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232122356565367 |           12 |       0 |          1 |          227 |     31785
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232084356170174 |           15 |       0 |          1 |        50488 |   1556742
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232096653870379 |           12 |       0 |          1 |          235 |     31855
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232101368267550 |           15 |       0 |          1 |        59034 |   1922286
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233327631765206 |           12 |       0 |          1 |          229 |     31632
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232163292974806 |           12 |       0 |          1 |          225 |     31409
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232122037798187 |           12 |       0 |          1 |          585 |     43581
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233333268907383 |           12 |       0 |          1 |          235 |     32680
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232169873376555 |           12 |       0 |          1 |           57 |     17058
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233357847528823 |           12 |       0 |          1 |          235 |     32364
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232213138081067 |           12 |       0 |          1 |          178 |     27132
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232259761964331 |           12 |       0 |          1 |          235 |     32301
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232283652719915 |           12 |       0 |          1 |          412 |     37001
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232135392461322 |           12 |       0 |          1 |          458 |     39766
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232194431484426 |           12 |       0 |          1 |          237 |     32799
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301237303769960150 |           12 |       0 |          1 |          229 |     31408
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233355817484810 |           12 |       0 |          1 |          229 |     31721
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232186143540599 |           12 |       0 |          1 |          400 |     36810
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232232062780791 |           12 |       0 |          1 |          235 |     32238
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232253235627383 |           12 |       0 |          1 |          413 |     37360
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232202333556438 |           12 |       0 |          1 |          235 |     31894
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233346673902366 |           15 |       0 |          1 |        53260 |   1600015
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232227365162710 |           12 |       0 |          1 |          178 |     26990
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232244729581270 |           12 |       0 |          1 |          178 |     26920
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232202920755998 |           15 |       0 |          1 |        56338 |   1569128
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233377795638571 |           12 |       0 |          1 |          229 |     31780
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233395311052075 |           12 |       0 |          1 |          692 |     45569
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232306251629867 |           12 |       0 |          1 |          457 |     38853
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233370296225494 |           12 |       0 |          1 |          235 |     32085
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232443573142827 |           12 |       0 |          1 |          235 |     32029
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232339973833502 |           15 |       0 |          1 |        51738 |   1467788
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236331307074334 |           15 |       0 |          1 |        55175 |   1681587
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232351986320990 |           15 |       0 |          1 |        52514 |   1524495
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301237327169064662 |           12 |       0 |          1 |          235 |     32010
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232423088164566 |           12 |       0 |          1 |          229 |     31547
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232445519302358 |           12 |       0 |          1 |          229 |     31466
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233573166318090 |           12 |       0 |          1 |          235 |     31976
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233815999743275 |           12 |       0 |          1 |          229 |     31539
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232427869667850 |           12 |       0 |          1 |          235 |     31951
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301237347016507914 |           12 |       0 |          1 |          235 |     32232
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232463772911198 |           15 |       0 |          1 |        54475 |   1535873
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232468285981995 |           12 |       0 |          1 |          235 |     32000
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232543783453995 |           12 |       0 |          1 |          229 |     31699
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232562976589099 |           12 |       0 |          1 |          462 |     39152
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301347529922970478 |           15 |       0 |          1 |        70654 |   1847145
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301240259188884855 |           12 |       0 |          1 |          235 |     32039
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301245300020872491 |           12 |       0 |          1 |          235 |     32435
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232532995703306 |           12 |       0 |          1 |          235 |     32168
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236363267671339 |           12 |       0 |          1 |          229 |     31740
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232635336721707 |           12 |       0 |          1 |          470 |     39142
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232486371820318 |           15 |       0 |          1 |        53180 |   1620939
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232616328135454 |           15 |       0 |          1 |        58167 |   1656853
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233372997355102 |           15 |       0 |          1 |        53287 |   1688844
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232506086297302 |           12 |       0 |          1 |          228 |     31700
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236347044103543 |           12 |       0 |          1 |          235 |     32128
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301240263399965194 |           12 |       0 |          1 |          228 |     32077
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301245313711083222 |           12 |       0 |          1 |          228 |     31744
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232555057745622 |           12 |       0 |          1 |          235 |     31728
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232575274290902 |           12 |       0 |          1 |          229 |     31660
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232521050326391 |           12 |       0 |          1 |          235 |     32107
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236347111214806 |           12 |       0 |          1 |          462 |     39518
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232545981269367 |           12 |       0 |          1 |          229 |     31625
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232586968008055 |           12 |       0 |          1 |          228 |     31619
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 |      1757445180000 |           12 |       0 |          1 |          229 |     31919
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232608409290103 |           12 |       0 |          1 |          229 |     32020
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301251599815148728 |           15 |       0 |          1 |        73406 |   2063340
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232631729620343 |           12 |       0 |          1 |          228 |     31786
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232572589933066 |           12 |       0 |          1 |          235 |     32173
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232593544675850 |           12 |       0 |          1 |          235 |     32110
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232616867824138 |           12 |       0 |          1 |          235 |     32281
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301240273298523435 |           12 |       0 |          1 |          229 |     31794
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236370213441238 |           12 |       0 |          1 |          235 |     32089
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232648943044190 |           15 |       0 |          1 |        51577 |   1534347
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233390915423958 |           12 |       0 |          1 |          235 |     32189
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301237449038761686 |           12 |       0 |          1 |          228 |     31642
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301237468064124630 |           12 |       0 |          1 |          464 |     38658
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 |      1757445300000 |           12 |       0 |          1 |          469 |     39702
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301232655519712631 |           12 |       0 |          1 |          458 |     39314
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301240278918890871 |           12 |       0 |          1 |          235 |     32416
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236375062053386 |           12 |       0 |          1 |          229 |     31949
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233524210401802 |           12 |       0 |          1 |          229 |     32102
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233478089835294 |           15 |       0 |          1 |        60626 |   1825540
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301249652181698105 |           15 |       0 |          1 |        68309 |   1905381
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236393802203658 |           12 |       0 |          1 |          464 |     39265
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 |      1757445720000 |           12 |       0 |          1 |          464 |     40032
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301245319130120714 |           12 |       0 |          1 |          235 |     32091
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233523958746838 |           12 |       0 |          1 |          697 |     47024
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236396603999607 |           12 |       0 |          1 |          464 |     39341
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236417424524663 |           12 |       0 |          1 |          235 |     32012
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301246941403021834 |           15 |       0 |          1 |           26 |     28203
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233563200652587 |           12 |       0 |          1 |          693 |     46476
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233589960314582 |           12 |       0 |          1 |          229 |     31815
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301237635282636502 |           12 |       0 |          1 |          229 |     31699
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 |      1757446200000 |           12 |       0 |          1 |          704 |     47148
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236413884531210 |           12 |       0 |          1 |          229 |     31557
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 |      1757446020000 |           12 |       0 |          1 |         1157 |     61056
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 |      1757445360000 |           12 |       0 |          1 |         1149 |     60786
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233723993489930 |           12 |       0 |          1 |          229 |     31802
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236440795186551 |           12 |       0 |          1 |          229 |     31619
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233723775386923 |           12 |       0 |          1 |          235 |     32134
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 |      1757445540000 |           12 |       0 |          1 |         1379 |     67768
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233698055917270 |           12 |       0 |          1 |          463 |     39245
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233742465208022 |           12 |       0 |          1 |          218 |     31314
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 |      1757445780000 |           12 |       0 |          1 |          699 |     47078
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233754091816311 |           12 |       0 |          1 |          235 |     32506
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233698592785182 |           15 |       0 |          1 |        57648 |   1703195
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 |      1757445900000 |           12 |       0 |          1 |          699 |     46533
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233699028993630 |           15 |       0 |          1 |        54483 |   1623577
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 |      1757445960000 |           12 |       0 |          1 |          699 |     46876
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233934061014742 |           12 |       0 |          1 |          229 |     31626
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233875793740298 |           12 |       0 |          1 |          229 |     31686
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 |      1757446080000 |           12 |       0 |          1 |          229 |     31830
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233832391082782 |           15 |       0 |          1 |        51506 |   1461365
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236437087422046 |           15 |       0 |          1 |        56617 |   1700631
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233858513208695 |           12 |       0 |          1 |          235 |     32188
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233847054370398 |           15 |       0 |          1 |        51506 |   1542899
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236435057377802 |           12 |       0 |          1 |          235 |     32264
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233859872163115 |           12 |       0 |          1 |          235 |     32438
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236461800260983 |           12 |       0 |          1 |          464 |     40630
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236476446770475 |           12 |       0 |          1 |          464 |     39718
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236497653171499 |           12 |       0 |          1 |          228 |     31477
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301237133543214806 |           12 |       0 |          1 |          235 |     32350
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236460256759510 |           12 |       0 |          1 |          235 |     31977
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236501830700758 |           12 |       0 |          1 |          235 |     32192
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236519849430742 |           12 |       0 |          1 |          229 |     31562
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233969779705438 |           15 |       0 |          1 |        53128 |   1644000
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233975483958046 |           15 |       0 |          1 |        53898 |   1689766
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301233974393439607 |           12 |       0 |          1 |          235 |     32095
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301342026895462283 |           15 |       0 |          1 |        78545 |   2202561
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301234004139442698 |           12 |       0 |          1 |          229 |     31793
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236477805724446 |           15 |       0 |          1 |        57934 |   1750205
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301234048146081067 |           12 |       0 |          1 |          235 |     32392
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301234088092631838 |           15 |       0 |          1 |        53911 |   1621230
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301234191272510238 |           15 |       0 |          1 |        58901 |   1729929
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301267384222615896 |           15 |       0 |          1 |        67465 |   1912273
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301237701938515670 |           12 |       0 |          1 |          235 |     32214
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301234087908082186 |           12 |       0 |          1 |          229 |     31550
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301234129012261386 |           12 |       0 |          1 |          698 |     46928
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301234188839813642 |           12 |       0 |          1 |          229 |     31571
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301240299772970590 |           15 |       0 |          1 |        53278 |   1457672
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301234154580739678 |           15 |       0 |          1 |        50609 |   1500025
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301240300561499511 |           12 |       0 |          1 |          228 |     31614
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301237657009128747 |           12 |       0 |          1 |          235 |     32114
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301237699455484426 |           12 |       0 |          1 |          235 |     32003
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236506159220087 |           12 |       0 |          1 |          229 |     31940
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301240305443668490 |           12 |       0 |          1 |          470 |     38787
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301241804857020118 |           12 |       0 |          1 |          234 |     32015
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301234159278362326 |           12 |       0 |          1 |          229 |     31547
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301234180635758294 |           12 |       0 |          1 |          229 |     31657
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301234162801575211 |           12 |       0 |          1 |          699 |     47185
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236529513104759 |           12 |       0 |          1 |          235 |     32487
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236547481503095 |           12 |       0 |          1 |          470 |     39528
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301234328006821163 |           12 |       0 |          1 |          229 |     31922
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301234352736437547 |           12 |       0 |          1 |          229 |     31804
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301241353264694878 |           15 |       0 |          1 |        63111 |   1866016
 65928f26-224b-4acb-8e57-9ee628164694 | 20250909 |        10000 | 301236546877522442 |           12 |       0 |          1 |          228 |     31716
